web-scraper-order,web-scraper-start-url,img-src,name,core count,perfomance core clock,perfomance boost clock,tpc,integrated graphics,price,link,link-href,rating,socket1,socket2
1672944822-442,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,https://m.media-amazon.com/images/I/51qDTg+EaeL.jpg,Intel Core i7-2700K,4,3.5,null,95,Integrated GraphicsIntel HD Graphics 3000,null,Intel Core i7-2700K         (7),https://es.pcpartpicker.com/product/CNCwrH/intel-cpu-bx80623i72700k,"(7 Ratings, 4.7 Average)","Integrated Graphics


Intel HD Graphics 3000","Socket


LGA1155"
1672944824-443,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,//cdna.pcpartpicker.com/static/forever/images/product/452fefc7712153b364268a36d1674efb.256p.jpg,Intel Core i7-8086K,6,4,5,95,Integrated GraphicsIntel UHD Graphics 630,null,Intel Core i7-8086K         (17),https://es.pcpartpicker.com/product/CgqhP6/intel-core-i7-8086k-4ghz-6-core-processor-bx80684i78086k,"(17 Ratings, 4.9 Average)","Socket


LGA1151","Core Family


Coffee Lake"
1672944827-444,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,//cdna.pcpartpicker.com/static/forever/images/product/0c2441d24af10b2aff285308b4e32d03.256p.jpg,Intel Core i5-7600,4,3.5,4.1,65,Integrated GraphicsIntel HD Graphics 630,null,Intel Core i5-7600         (20),https://es.pcpartpicker.com/product/3pWrxr/intel-core-i5-7600-35ghz-quad-core-processor-bx80677i57600,"(20 Ratings, 4.8 Average)","Socket


LGA1151","Core Family


Kaby Lake-S"
1672944829-445,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,//cdna.pcpartpicker.com/static/forever/images/product/68a2d7d02408cf9854c557a10603aa8b.256p.jpg,Intel Core i5-6500,4,3.2,3.6,65,Integrated GraphicsIntel HD Graphics 530,null,Intel Core i5-6500         (0),https://es.pcpartpicker.com/product/8GcMnQ/intel-cpu-cm8066201920404,null,"Socket



LGA1151","Core Family


Skylake-S"
1672944831-446,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,//cdna.pcpartpicker.com/static/forever/images/product/7714a4b585034b6e4a3f2e230c2806f8.256p.jpg,AMD Ryzen 3 1300X,4,3.5,3.7,65,Integrated GraphicsNone,null,AMD Ryzen 3 1300X         (25),https://es.pcpartpicker.com/product/Zk2rxr/amd-ryzen-3-1300x-35ghz-quad-core-processor-yd130xbbaebox,"(25 Ratings, 4.8 Average)","Socket


AM4","Core Family


Summit Ridge"
1672944833-447,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,//cdna.pcpartpicker.com/static/forever/images/product/fd7b679a51670fc1161384cf95ba464f.256p.jpg,AMD Ryzen 5 3600X,6,3.8,4.4,95,Integrated GraphicsNone,null,AMD Ryzen 5 3600X         (0),https://es.pcpartpicker.com/product/FCprxr/amd-ryzen-5-3600x-38-thz-6-core-oemtray-processor-100-000000022,null,"Socket


AM4","Core Family


Matisse"
1672944836-448,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,https://images-na.ssl-images-amazon.com/images/I/41mi7xivkCL.jpg,AMD Athlon X4 760K,4,3.8,4.1,100,Integrated GraphicsNone,null,AMD Athlon X4 760K         (50),https://es.pcpartpicker.com/product/bHdqqs/amd-cpu-ad760kwohlbox,"(50 Ratings, 4.5 Average)","Socket


FM2","Core Family


Richland"
1672944838-449,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,https://images-na.ssl-images-amazon.com/images/I/51RJN9DPC5L.jpg,Intel Xeon E5-4650,8,2.7,3.3,130,Integrated GraphicsNone,null,Intel Xeon E5-4650         (0),https://es.pcpartpicker.com/product/w2JwrH/intel-cpu-bx80621e54650,null,"Socket


LGA2011","Core Family


Sandy Bridge-EP"
1672944840-450,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,https://m.media-amazon.com/images/I/51rRMnzcyUL.jpg,AMD FX-8320,8,3.5,null,125,Integrated GraphicsNone,null,AMD FX-8320         (247),https://es.pcpartpicker.com/product/dmw323/amd-cpu-fd8320frhkbox,"(247 Ratings, 4.7 Average)","Integrated Graphics


None","Socket


AM3+"
1672944843-451,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,//cdna.pcpartpicker.com/static/forever/images/product/24ff507103b5ff52377621b24930dddd.256p.jpg,AMD Ryzen 9 3900X,12,3.8,4.6,105,Integrated GraphicsNone,null,AMD Ryzen 9 3900X         (0),https://es.pcpartpicker.com/product/pQ3H99/amd-ryzen-9-3900x-36-ghz-12-core-oemtray-processor-100-000000023,null,"Socket


AM4","Core Family


Matisse"
1672944845-452,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,https://m.media-amazon.com/images/I/41aRIor6+2L.jpg,AMD 5350,4,2.05,null,25,Integrated GraphicsRadeon HD 8400,null,AMD 5350         (25),https://es.pcpartpicker.com/product/VGsKHx/amd-cpu-ad5350jahmbox,"(25 Ratings, 4.7 Average)","Integrated Graphics


Radeon HD 8400","Socket


AM1"
1672944847-453,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,//cdna.pcpartpicker.com/static/forever/images/product/f4d973b5641fed5e6a0ea0116fcd3426.256p.jpg,Intel Core i9-9900K,8,3.6,5,95,Integrated GraphicsIntel UHD Graphics 630,null,Intel Core i9-9900K         (2),https://es.pcpartpicker.com/product/z6gzK8/intel-core-i9-9900k-36ghz-8-core-oemtray-processor-cm8068403873914,"(2 Ratings, 4.5 Average)","Socket


LGA1151","Core Family


Coffee Lake Refresh"
1672944849-454,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,//cdna.pcpartpicker.com/static/forever/images/product/4c66195cca0b7d335a79c8649245abfa.256p.jpg,Intel Core i7-8700K,6,3.7,4.7,95,Integrated GraphicsIntel UHD Graphics 630,null,Intel Core i7-8700K         (2),https://es.pcpartpicker.com/product/cjPzK8/intel-core-i7-8700k-37ghz-6-core-processor-cm8068403358220,"(2 Ratings, 5.0 Average)","Socket


LGA1151","Core Family


Coffee Lake"
1672944851-455,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,https://images-na.ssl-images-amazon.com/images/I/51bCM4jw7oL.jpg,Intel Core i7-2600K,4,3.4,null,95,Integrated GraphicsIntel HD Graphics 3000,null,Intel Core i7-2600K         (44),https://es.pcpartpicker.com/product/LTckcf/intel-cpu-bx80623i72600k,"(44 Ratings, 4.9 Average)","Integrated Graphics


Intel HD Graphics 3000","Socket


LGA1155"
1672944854-456,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,//cdna.pcpartpicker.com/static/forever/images/product/86dc01a773c3d1f95ea91de2819a7848.256p.jpg,Intel Core i9-7960X,16,2.8,4.4,165,Integrated GraphicsNone,null,Intel Core i9-7960X         (0),https://es.pcpartpicker.com/product/kZkwrH/intel-core-i9-7960x-28ghz-16-core-oemtray-processor-cd8067303734802,null,"Socket


LGA2066","Core Family


Skylake-X"
1672944856-457,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,https://m.media-amazon.com/images/I/51kDgQgexzL.jpg,Intel Xeon E5-2650 V2,8,2.6,3.4,95,Integrated GraphicsNone,null,Intel Xeon E5-2650 V2         (2),https://es.pcpartpicker.com/product/BwR48d/intel-cpu-bx80635e52650v2,"(2 Ratings, 5.0 Average)","Socket


LGA2011","Core Family


Ivy Bridge-EP"
1672944858-458,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,//cdna.pcpartpicker.com/static/forever/images/product/0fcd072945a17e488acd2e3e5592785e.256p.jpg,Intel Core i7-8700,6,3.2,4.6,65,Integrated GraphicsIntel UHD Graphics 630,null,Intel Core i7-8700         (2),https://es.pcpartpicker.com/product/DTdFf7/intel-core-i7-8700-32ghz-6-core-oemtray-processor-cm8068403358316,"(2 Ratings, 5.0 Average)","Socket


LGA1151","Core Family


Coffee Lake"
1672944860-459,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,//cdna.pcpartpicker.com/static/forever/images/product/d6a4bfb6fab5e161ba810775a1cfcd4e.256p.jpg,Intel Core i9-9900K (Standard Folding Box),8,3.6,5,95,Integrated GraphicsIntel UHD Graphics 630,null,Intel Core i9-9900K (Standard Folding Box)         (8),https://es.pcpartpicker.com/product/8jdrxr/intel-core-i9-9900k-36-ghz-8-core-processor-bx806849900k,"(8 Ratings, 4.8 Average)","Core Family


Coffee Lake Refresh","Microarchitecture

 
Coffee Lake Refresh"
1672944863-460,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,//cdna.pcpartpicker.com/static/forever/images/product/c5de191eb0e991b8a2a6d20d66cf9a5f.256p.jpg,Intel Core i7-4790,4,3.6,4,84,Integrated GraphicsIntel HD Graphics 4600,null,Intel Core i7-4790         (42),https://es.pcpartpicker.com/product/BRjG3C/intel-cpu-bx80646i74790,"(42 Ratings, 4.7 Average)","Socket


LGA1150","Core Family


Haswell Refresh"
1672944865-461,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,https://m.media-amazon.com/images/I/514q5szhFSL.jpg,Intel Core i7-7740X,4,4.3,4.5,112,Integrated GraphicsNone,null,Intel Core i7-7740X         (1),https://es.pcpartpicker.com/product/FJL7YJ/intel-core-i7-7740x-43ghz-quad-core-processor-bx80677i77740x,"(1 Rating, 5.0 Average)","Socket


LGA2066","Core Family


Kaby Lake-X"
1672944867-462,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,https://images-na.ssl-images-amazon.com/images/I/51iunH%2BDgEL.jpg,Intel Core i5-2500K,4,3.3,null,95,Integrated GraphicsIntel HD Graphics 3000,null,Intel Core i5-2500K         (96),https://es.pcpartpicker.com/product/4WqdnQ/intel-cpu-bx80623i52500k,"(96 Ratings, 4.8 Average)","Integrated Graphics


Intel HD Graphics 3000","Socket


LGA1155"
1672944870-463,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,//cdna.pcpartpicker.com/static/forever/images/product/028ee303e2f6aed00ffa4a750f24b033.256p.jpg,Intel Core i5-8500,6,3,4.1,65,Integrated GraphicsIntel UHD Graphics 630,null,Intel Core i5-8500         (6),https://es.pcpartpicker.com/product/kFKcCJ/intel-core-i5-8500-3ghz-6-core-processor-bx80684i58500,"(6 Ratings, 4.7 Average)","Socket


LGA1151","Core Family


Coffee Lake"
1672944872-464,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,https://m.media-amazon.com/images/I/51pPTqeTiRL.jpg,Intel Core i7-5820K,6,3.3,3.6,140,Integrated GraphicsNone,null,Intel Core i7-5820K         (119),https://es.pcpartpicker.com/product/6tXfrH/intel-cpu-bx80648i75820k,"(119 Ratings, 4.9 Average)","Socket


LGA2011-3","Core Family


Haswell-E"
1672944874-465,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,//cdna.pcpartpicker.com/static/forever/images/product/2f07bb4ae8d2d1b223130d6c177bbcc2.256p.jpg,Intel Core i5-6600,4,3.3,3.9,65,Integrated GraphicsIntel HD Graphics 530,null,Intel Core i5-6600         (52),https://es.pcpartpicker.com/product/m9Gj4D/intel-cpu-bx80662i56600,"(52 Ratings, 4.7 Average)","Socket


LGA1151","Core Family


Skylake-S"
1672944876-466,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,//cdna.pcpartpicker.com/static/forever/images/product/67d6c57eae5170d56282ab69bf97d70b.256p.jpg,Intel Celeron G4900,2,3.1,null,65,Integrated GraphicsIntel UHD Graphics 610,null,Intel Celeron G4900         (0),https://es.pcpartpicker.com/product/bWBTwP/intel-celeron-g4900-31ghz-dual-core-oemtray-processor-cm8068403378112,null,"Integrated Graphics


Intel UHD Graphics 610","Socket


LGA1151"
1672944879-467,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,https://m.media-amazon.com/images/I/51wyvjuFqVL.jpg,Intel Core i3-2100,2,3.1,null,65,Integrated GraphicsIntel HD Graphics 2000,null,Intel Core i3-2100         (11),https://es.pcpartpicker.com/product/8Bn2FT/intel-cpu-bx80623i32100,"(11 Ratings, 4.5 Average)","Integrated Graphics


Intel HD Graphics 2000","Socket


LGA1155"
1672944881-468,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,/static/forever/img/no-image.png,AMD Ryzen 5 3500,6,3.6,4.1,65,Integrated GraphicsNone,null,AMD Ryzen 5 3500         (2),https://es.pcpartpicker.com/product/ZKqBD3/amd-ryzen-5-3500-36-ghz-6-core-processor-100-000000050,"(2 Ratings, 5.0 Average)","Socket


AM4","Core Family


Matisse"
1672944883-469,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,https://images-na.ssl-images-amazon.com/images/I/51E9qnkfxEL.jpg,Intel Core i5-3570K,4,3.4,null,77,Integrated GraphicsIntel HD Graphics 4000,null,Intel Core i5-3570K         (462),https://es.pcpartpicker.com/product/3LZQzy/intel-cpu-bx80637i53570k,"(462 Ratings, 4.9 Average)","Integrated Graphics


Intel HD Graphics 4000","Socket


LGA1155"
1672944885-470,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,//cdna.pcpartpicker.com/static/forever/images/product/127d608f7abf20424afc8464bc416cfa.256p.jpg,Intel Core i9-9900KS,8,4,5,127,Integrated GraphicsIntel UHD Graphics 630,null,Intel Core i9-9900KS         (7),https://es.pcpartpicker.com/product/9mCFf7/intel-core-i9-9900ks-4-ghz-8-core-processor-bx80684i99900ks,"(7 Ratings, 4.9 Average)","Socket


LGA1151","Core Family


Coffee Lake Refresh"
1672944888-471,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,//cdna.pcpartpicker.com/static/forever/images/product/73e19374dc737ba0b428203d85c24a78.256p.jpg,Intel Core i5-4670K,4,3.4,null,84,Integrated GraphicsIntel HD Graphics 4600,null,Intel Core i5-4670K         (527),https://es.pcpartpicker.com/product/DNrG3C/intel-cpu-bx80646i54670k,"(527 Ratings, 4.8 Average)","Integrated Graphics


Intel HD Graphics 4600","Socket


LGA1150"
1672944890-472,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=4,//cdna.pcpartpicker.com/static/forever/images/product/bbcff392a5e86c2d5268cdd237f70e51.256p.jpg,Intel Core i5-4570,4,3.2,null,84,Integrated GraphicsIntel HD Graphics 4600,null,Intel Core i5-4570         (84),https://es.pcpartpicker.com/product/wXK7YJ/intel-cpu-bx80646i54570,"(84 Ratings, 4.8 Average)","Integrated Graphics


Intel HD Graphics 4600","Socket


LGA1150"
